Country Name,Country Code,Indicator Name,Indicator Code,1960,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Europe & Central Asia (excluding high income),ECA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.630379915,3.256500006,3.296074986,3.294810057,3.417840004,3.255369902,3.512150049,3.403480053,3.813955069,4.152120113,4.294109821,,4.043950081,3.939680099,,,,,
Europe & Central Asia,ECS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,4.627900124,4.539809942,,4.445849895,4.53071022,4.177979946,4.684850216,4.582509995,4.978279829,4.855050087,4.944400072,4.949029922,4.714854956,4.975919962,5.17166996,5.349910021,5.006710052,4.9302001,5.176829815,5.125589848,,,
Ecuador,ECU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,2.002830029,1.879400015,,,,,,2.418839931,,,,,,,4.203420162,5.2333498,6.87237978,,,,,,,,,1.997640014,,,2.195369959,1.547340035,1.150930047,,,,,,,,,4.342420101,4.507430077,4.726890087,4.643070221,5.004640102,5.246870041,4.963220119,,
"Egypt, Arab Rep.",EGY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,4.74202013,4.726359844,,5.488530159,5.008460045,5.027369976,4.534430027,4.861710072,,4.249800205,,5.304150105,5.642350197,,,,,4.519370079,4.591589928,,,4.105410099,4.200719833,4.589680195,4.604000092,4.671569824,,,,,,,4.93971014,4.67361021,4.789979935,3.999840021,3.683619976,3.758729935,,,,,,,,,
Euro area,EMU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,3.724354863,,,4.229249954,4.718519926,4.355340004,,4.32791996,4.79335022,,5.105360031,5.058560133,4.842804909,4.818949938,,4.812779903,4.601840019,4.568490028,,4.541240215,4.791364908,,4.840469837,4.698159933,4.70393014,4.796494961,,4.602379799,4.792804956,4.903350115,5.328299999,5.423649788,5.108510017,5.08433485,5.059679985,4.915369987,4.826075077,5.200905085,5.576900005,5.539254904,5.320029974,5.477039814,5.405580044,5.383440018,,,
Eritrea,ERI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.638550043,,4.620580196,5.26281023,,4.047160149,3.523900032,,3.148969889,,2.127000093,,,,,,,,,,,
Spain,ESP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,1.838000059,1.894430041,2.070270061,,1.463529944,,1.904569983,2.082829952,2.236799955,2.344419956,,,,,,,,3.135370016,3.332730055,3.5650599,3.641299963,3.757369995,3.849090099,4.251560211,4.496850014,4.449979782,4.468440056,,4.303279877,4.272799969,4.177979946,4.117099762,4.137619972,4.169620037,4.15031004,4.128099918,4.159230232,4.236480236,4.485770226,4.863440037,4.823299885,4.868370056,4.431089878,4.310249805,4.270929813,,,
Estonia,EST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,6.073060036,6.105840206,6.448190212,6.298600197,6.68735981,5.340209961,5.236480236,5.468679905,5.294620037,4.911809921,4.844850063,,4.66395998,5.517509937,5.9541502,5.52699995,5.017380238,4.712930202,4.849170208,5.481639862,,,
Ethiopia,ETH,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,2.112349987,2.302059889,2.112030029,2.337569952,2.137949944,,,,,,,2.3542099,,,2.774620056,2.757940054,,,3.983109951,3.700289965,3.632450104,,,,5.505819798,5.436850071,5.417860031,4.425730228,4.496119976,5.484000206,5.567629814,4.500510216,,,,
European Union,EUU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,4.962064981,5.00067997,4.950489998,4.72548008,4.764920235,4.645619869,,4.525964975,4.592050076,4.877200127,5.236480236,5.215815067,5.103344917,5.054629803,5.059679985,5.0682199,4.858550072,5.059325218,5.568590164,5.400790215,5.122270107,4.958119869,5.305400133,5.285240173,,,
Fragile and conflict affected situations,FCS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.552710056,,,2.849709988,,,,
Finland,FIN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,5.409470081,5.327420235,5.004469872,5.089600086,4.478990078,5.029500008,5.224450111,,,4.79335022,4.822169781,4.829939842,4.776159763,4.851749897,4.695580006,5.041959763,5.096580029,5.198130131,5.064909935,5.070360184,5.335909843,6.332890034,6.515120029,7.483670235,6.855629921,6.809420109,6.864560127,,,5.866049767,5.72784996,5.865719795,6.036540031,6.157259941,6.187119961,6.050310135,5.924849987,5.67343998,5.838059902,6.486219883,6.544209957,6.477700233,7.185100079,7.170390129,7.16809988,,,
Fiji,FJI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,5.197609901,,5.820109844,,6.486690044,,,,,,4.831099987,,,,,,,,,5.512619972,5.153510094,5.857250214,5.617139816,6.24382019,,6.164929867,5.121970177,5.607140064,5.848430157,4.25357008,4.498479843,,4.17305994,,3.882889986,,,,
France,FRA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,3.421519995,3.156019926,3.348210096,3.220969915,4.229249954,4.407539845,4.418429852,4.418029785,4.32791996,4.272689819,4.29598999,4.712100029,4.835440159,4.833859921,4.84717989,4.830460072,4.688360214,4.601840019,4.526209831,4.443570137,4.486460209,4.80479002,4.697929859,5.392380238,5.578519821,5.782529831,5.721389771,,5.654019833,5.637909889,5.499340057,5.433320045,5.423649788,5.714009762,5.639530182,5.505959988,5.451720238,5.433100224,5.432740211,5.735579967,5.679100037,5.513929844,5.525350094,5.492990017,,,,
Faroe Islands,FRO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.409770012,6.708179951,,,,,,,,,,,,,,,12.4677496,,
Gabon,GAB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,2.806010008,,,,,,3.413209915,3.082299948,3.825180054,,,,,,,,,,3.078730106,2.98800993,3.012190104,3.02989006,2.666169882,,,
UK,GBR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,5.032050133,5.159379959,5.448609829,5.390999794,6.268780231,6.440370083,6.084499836,,,5.077290058,5.290540218,5.190330029,5.058310032,4.899069786,4.593369961,4.383729935,4.375120163,4.267980099,4.122459888,4.052030087,4.120289803,4.334259987,,4.849009991,4.840539932,4.455910206,,4.271619797,4.063739777,4.109799862,4.178929806,4.719550133,4.889269829,4.805570126,5.015610218,5.044099808,4.965060234,4.956709862,5.17166996,5.806660175,5.709020138,,5.636189938,5.734489918,5.684269905,,
Georgia,GEO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,6.915659904,,,,2.108880043,2.15512991,2.181070089,2.137500048,2.235009909,2.065599918,2.914200068,2.484309912,3.003639936,2.696870089,2.919559956,3.222389936,,2.696219921,1.983309984,,,,,
Ghana,GHA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,4.224440098,4.621399879,,3.802710056,4.876540184,5.828829765,6.09528017,,2.311350107,2.707770109,1.808120012,1.904539943,,,,3.354480028,3.306699991,3.187419891,,,,,,,,,,,4.110370159,,5.354440212,,,7.535580158,7.42208004,5.259940147,5.519869804,5.757959843,5.317440033,5.540599823,8.14097023,7.919139862,6.098189831,6.178549767,,,
Gibraltar,GIB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,2.01899004,2.008179903,2.090539932,,,,,,2.362499952,2.59465003,2.081520081,2.59348011,2.37135005,2.209379911,1.84968996,,,2.436069965,3.220829964,3.694370031,3.06633997,2.470779896,3.544830084,3.208169937,,,
"Gambia, The",GMB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,4.295149803,3.484730005,,,2.974090099,2.825839996,3.780610085,1.169839978,,,2.553560019,2.566279888,,,1.565129995,1.465870023,1.158100009,1.44291997,1.363379955,1.034500003,1.139179945,1.209489942,1.308509946,3.527420044,3.072350025,4.153379917,3.89921999,4.089749813,2.76770997,,,,
Guinea-Bissau,GNB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.253449917,,,,,,,,,,,1.867550015,1.84465003,1.989549994,2.173130035,,,,
Equatorial Guinea,GNQ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.184859991,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,1.546499968,1.302459955,,1.112619996,1.336089969,1.46085,1.448250055,1.493729949,1.685700059,,,1.692800045,1.686840057,1.688680053,1.810029984,,1.83336997,1.834210038,1.868939996,2.015460014,2.046080112,1.934329987,,,,,,,2.898639917,3.022959948,3.235860109,3.36887002,3.433990002,3.427520037,3.661819935,3.968780041,,,,,,,,,,,,
Grenada,GRD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.926739931,,,,,,,,,,,,,,
Greenland,GRL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,1.858719945,2.025540113,,,,,1.62729001,,,,,,,,,,,,,,,,,1.665750027,1.43998003,1.604799986,1.563699961,,,,,,,,,,2.98187995,3.035949945,3.183160067,,2.803849936,2.920229912,2.955790043,2.842910051,2.941740036,2.955950022,,
Guam,GUM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,4.328979969,,,,,,,7.088729858,,9.377869606,,,,8.253470421,7.227479935,,,,,,,,,,3.724450111,3.609339952,,,,8.537929535,8.484930038,8.617170334,8.392689705,6.958990097,5.521049976,8.133460045,5.088640213,3.753890038,,3.361969948,3.661560059,3.588989973,3.192159891,,,,,
High income,HIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,4.573090076,5.029500008,4.939770222,,4.989880085,4.79335022,4.921619892,4.994889975,5.15467,5.058310032,,,4.812779903,4.601840019,4.610770226,,4.529329777,4.80479002,4.697929859,5.105249882,4.861094952,4.840539932,4.843719959,,4.602379799,4.725960016,4.831629992,5.108405113,5.242330074,5.108510017,5.141599894,5.015610218,4.915369987,4.75225997,4.995130062,5.256219864,5.413930178,5.122270107,4.944159985,5.175770044,5.175464869,,,
"Hong Kong SAR, China",HKG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,2.368149996,2.295609951,2.183370113,2.360290051,2.449199915,2.4333601,2.21923995,2.322550058,,2.18614006,2.265719891,1.665779948,2.578670025,2.585030079,2.558890104,,,,,2.464060068,,2.829519987,,,,2.725889921,,,,,3.896420002,4.019020081,4.276539803,4.546899796,4.125080109,3.848579884,3.462270021,3.262120008,4.385670185,3.508430004,3.411180019,3.517669916,3.754899979,3.56972003,3.262120008,,
Honduras,HND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,3.240999937,3.168819904,2.994469881,,,,,,,,,,,,,,3.398360014,3.578749895,,,,,,,,,,,,,,,,,,5.867750168,,,,
Heavily indebted poor countries (HIPC),HPC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.188074946,2.943335056,3.270039916,3.054519892,,3.296990037,3.460134983,3.415194988,,3.540220022,4.039330006,3.936810017,3.89921999,4.071844816,4.525974989,,,,
Croatia,HRV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.803299904,3.873929977,3.818929911,,,3.974940062,4.266270161,4.388800144,4.252699852,4.15279007,,4.581600189,,,,
Haiti,HTI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,1.073989987,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,5.895979881,6.09803009,5.933829784,5.85781002,4.861219883,4.348370075,,4.426799774,4.581840038,4.877200127,4.930600166,5.18930006,5.801400185,5.355539799,5.342529774,5.321529865,5.163410187,4.995130062,4.98788023,4.79087019,4.617909908,,4.224279881,4.659349918,,,
IBRD only,IBD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,3.502779961,3.498559952,,,4.213595152,3.853990078,3.769279957,3.803299904,3.873929977,3.566100001,3.843760014,3.880505085,3.668295026,4.099450111,4.460050106,4.216929913,4.356939793,4.386889935,4.570000172,,,,
IDA & IBRD total,IBT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86512506,3.395259976,3.587075114,3.441160083,3.546000004,3.498280048,3.62687993,3.669569969,3.652970076,3.804270029,4.294109821,4.006750107,4.078820229,4.06137991,4.500510216,,,,
IDA total,IDA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.188074946,2.975460052,3.382329941,3.069339991,,3.296990037,3.519335032,,,3.607715011,4.098309994,3.936810017,3.875399947,4.035984993,3.544830084,,,,
IDA blend,IDB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.486390114,,,,3.829654932,,,,,,5.079399824,4.967020035,5.965764999,,,,,
Indonesia,IDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,2.789730072,,,,,,,,,,,,,,,,,0.872049987,,,,,0.997870028,1.004930019,1.077399969,1.071210027,,,,2.454550028,2.64835,3.223880053,2.743479967,2.87725997,,3.044939995,2.901129961,3.522739887,2.813970089,3.190150023,3.405780077,3.357680082,3.278609991,3.591809988,,
IDA only,IDX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.139854908,2.942970037,3.290499926,3.005850077,,3.21797502,3.526520014,3.50184989,,3.607715011,4.06882,3.736409903,3.804109931,3.885415077,3.513115048,,,,
Isle of Man,IMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.308470011,3.516340017,4.347439766,4.256840229,,,3.546000004,3.296499968,3.135930061,3.093549967,,,3.310760021,3.424160004,3.838660002,3.865880013,3.84236002,,,,
Not classified,INX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,4.481969833,4.612339973,4.604010105,4.681399822,,4.292250156,5.080289841,5.062600136,5.282899857,5.316949844,5.726349831,5.384200096,5.441160202,5.276480198,5.243179798,5.295969963,5.523349762,5.011199951,4.708360195,4.596020222,4.777939796,5.00067997,5.110499859,5.183579922,4.866809845,4.749269962,,4.291719913,4.137060165,4.151209831,4.090479851,4.104819775,4.192749977,4.490429878,4.527130127,4.545360088,4.717080116,5.437459946,6.138710022,6.064509869,5.78467989,5.736760139,5.324570179,,,,
"Iran, Islamic Rep.",IRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,2.771840096,2.767210007,2.875299931,2.683779955,2.970210075,,5.416570187,,,,7.13560009,5.80396986,4.194970131,3.812629938,3.463340044,3.571729898,4.142519951,3.684979916,3.997319937,3.778369904,3.742199898,3.6394701,4.312290192,,4.073979855,3.54440999,,,4.21502018,4.030439854,4.072140217,4.486750126,4.378680229,4.290249825,4.202939987,4.420450211,4.736869812,4.060440063,3.994220018,3.866830111,3.656179905,3.222150087,3.15031004,2.954190016,2.928989887,,
Iraq,IRQ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,3.857049942,,,2.423789978,,,,,,,,,3.551500082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,4.225259781,,,5.097879887,4.712419987,4.737850189,5.164330006,,6.811039925,6.471049786,6.500710011,6.792930126,7.421790123,7.326409817,7.223869801,7.418310165,7.349410057,7.081950188,7.262750149,7.354400158,7.205570221,7.049630165,7.859789848,7.805850029,,,,
Israel,ISR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,6.279809952,6.938710213,7.051569939,7.005330086,7.171390057,7.990270138,8.081700325,8.64013958,7.830699921,7.328360081,7.953969955,7.930890083,8.977970123,6.987380028,6.340660095,5.146689892,6.385789871,6.086790085,6.199260235,6.403699875,6.848659992,7.439109802,,,,6.663410187,6.420820236,6.113520145,6.375999928,6.464809895,6.362909794,5.94645977,5.747429848,5.746660233,5.481170177,5.516839981,5.479949951,5.541079998,5.570270061,5.749650002,5.834909916,5.757269859,,,
Italy,ITA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,3.377949953,2.908360004,,,3.847830057,3.72390008,3.93249011,,3.78283,4.186699867,,,,4.507810116,4.790719986,4.710209846,4.674180031,,4.610770226,,,,,4.747560024,4.449969769,4.332870007,4.472760201,,4.445849895,4.53071022,4.296319962,4.664889812,4.433259964,4.55712986,4.392210007,4.24864006,4.533299923,4.117370129,4.408679962,4.544630051,4.3646698,4.137660027,,4.176690102,4.079850197,,,
Jamaica,JAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,3.631439924,4.248970032,5.228789806,5.858329773,6.026519775,,,,,,,,5.391900063,4.603980064,,3.940860033,5.183979988,4.779160023,4.383069992,3.336659908,3.214030027,4.521309853,3.750920057,4.167160034,4.966939926,,,5.01210022,5.41023016,5.425559998,4.252830029,3.909029961,4.613910198,,5.492569923,6.188739777,6.201240063,6.342720032,6.28178978,6.115920067,6.270770073,6.024670124,5.461959839,,
Jordan,JOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,3.63003993,3.297689915,2.387429953,2.486939907,3.557689905,3.763479948,3.533930063,3.679899931,3.681169987,5.081729889,,5.167319775,5.089159966,4.927959919,5.936950207,,3.284379959,3.296570063,4.047570229,5.643869877,,,,,,,7.475989819,6.366079807,,4.945139885,,,,,,,,,,,,,,,,,,
Japan,JPN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,3.716480017,4.079909801,4.111989975,4.124259949,4.739709854,4.939770222,4.92031002,4.989880085,5.137070179,5.162399769,5.159840107,5.119009972,4.903789997,,,,5.666790009,5.669630051,5.473400116,,,,3.478620052,3.667439938,3.462539911,,,3.356920004,3.432499886,3.513819933,3.455140114,3.465399981,3.523600101,3.485780001,3.368400097,3.329930067,3.33017993,3.317209959,,3.635799885,3.645149946,3.695329905,3.665060043,3.591840029,,,
Kazakhstan,KAZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,4.051189899,3.9119699,4.379039764,,3.885740042,3.256500006,,3.026720047,,2.255959988,2.263700008,2.630320072,2.842400074,2.581890106,3.062099934,,,,,,2.787499905,,
Kenya,KEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,3.929820061,4.476339817,4.650519848,5.065509796,5.60612011,5.744100094,5.136320114,,,5.387879848,5.923729897,5.678120136,5.438300133,4.580959797,5.199769974,6.002570152,,6.608399868,6.047299862,,6.585199833,6.082139969,6.039919853,5.917129993,,,,,5.322040081,5.186319828,5.205339909,6.17332983,6.465370178,6.807650089,7.360660076,7.028619766,,,,5.515319824,5.334169865,5.503009796,5.413119793,5.274750233,5.273920059,,
Kyrgyz Republic,KGZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,5.588190079,6.156429768,4.902609825,,4.919630051,4.08521986,3.508369923,3.854190111,4.445469856,4.475409985,4.622429848,4.868979931,5.540130138,6.462339878,5.912930012,6.239590168,5.82859993,6.790359974,7.395450115,6.785830021,5.52737999,,,
Cambodia,KHM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.261260033,,1.664759994,1.72589004,1.709220052,,1.722900033,,,1.601230025,,1.664010048,1.535349965,1.509789944,1.563150048,2.021759987,1.901970029,,,
Kiribati,KIR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,4.793129921,4.266429901,,,3.135109901,,,,,,,,,,,,,,,,,,,,,,,,,10.87100983,11.18587017,11.98812008,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,4.150109768,,2.77331996,,2.286119938,,2.099960089,2.431420088,,,2.694920063,,,4.221960068,3.464190006,4.758550167,4.404029846,3.922559977,3.843770027,4.016910076,3.859910011,4.112500191,4.288869858,,,,,,,,2.784240007,,
South Korea,KOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,3.269759893,3.551189899,3.074990034,2.558619976,,2.0025599,2.622790098,2.315439939,,2.894000053,3.33491993,2.774080038,6.073790073,4.185070038,3.905499935,3.894949913,3.532550097,3.311589956,2.710150003,3.040659904,3.017019987,3.467530012,3.57198,3.699110031,3.04689002,2.976219893,,,3.426929951,3.447710037,,3.898370028,3.792309999,4.131979942,4.115439892,3.900510073,3.967649937,3.964669943,4.482180119,4.676760197,,,4.627540112,,,5.052110195,,
Kuwait,KWT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,3.287339926,2.815749884,3.303689957,3.521600008,2.135540009,3.115080118,3.368669987,4.081850052,3.428560019,2.791019917,2.719140053,3.03350997,5.090270042,5.148880005,5.007619858,5.400839806,,,,,,14.19882965,,,,5.859539986,5.582509995,,,,6.585999966,6.550499916,,5.535150051,4.738249779,3.760010004,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,3.664834976,,,3.939990044,4.428090096,4.136859894,4.336939812,4.101794958,4.168700218,3.93947494,,4.110429764,4.059380054,4.842039824,5.495210171,4.910160065,4.976039886,5.064865112,5.211164951,5.280174971,,,
Lao PDR,LAO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,2.333420038,,,,2.423700094,2.131360054,,,1.507940054,1.990509987,2.822350025,,2.417759895,2.418050051,2.957190037,3.074919939,2.278680086,1.65395999,1.708829999,1.809960008,1.984640002,3.449429989,3.320110083,,,
Lebanon,LBN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,1.759320021,1.934559941,2.224730015,2.085910082,,,,,2.842230082,2.550230026,,2.665889978,2.671519995,2.805049896,2.606359959,2.033169985,1.777870059,1.63172996,1.64677,2.19046998,2.571190119,,,,
Liberia,LBR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,6.994840145,,6.259059906,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.161420107,,,,2.757560015,,,,,
Libya,LBY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.264169931,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,7.071889877,,,,6.256559849,,,,,,,,9.007889748,,,,7.377810001,7.254849911,,6.862110138,,4.308119774,4.115099907,5.084690094,5.54279995,,5.206659794,3.715409994,4.133379936,4.295730114,4.03042984,4.770219803,4.901659966,4.89715004,,
Latin America & Caribbean,LCN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,3.451174974,3.558549881,,,3.481425047,3.844510078,3.825829983,4.1755898,4.009809971,3.902225018,3.743844986,,3.892280102,3.841855049,4.841169834,5.468530178,4.825489998,4.726890087,4.95539999,5.211164951,,,,
Least developed countries: UN classification,LDC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.131069899,2.887429953,3.244839907,2.977900028,,3.148969889,3.378404975,,,3.540220022,3.545750022,3.613649964,3.439140081,3.480779886,3.468610048,,,,
Low income,LIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.148639917,2.975460052,3.270039916,,,3.384250045,3.526520014,,,3.594915032,4.039330006,3.663545012,3.804109931,4.053939819,3.544830084,3.981300116,,,
Liechtenstein,LIE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46013999,2.433330059,,2.053809881,1.921190023,2.048369884,,,2.556040049,,,,,,
